Time [s],Channel 0,Channel 1,Channel 2
2025-09-21T17:21:28.658575680+00:00,0,1,1
2025-09-21T17:21:28.658584360+00:00,1,1,1
2025-09-21T17:21:28.658593040+00:00,0,1,1
2025-09-21T17:21:28.658619080+00:00,1,1,1
2025-09-21T17:21:28.658636440+00:00,0,1,1
2025-09-21T17:21:28.658653800+00:00,1,1,1
2025-09-21T17:21:28.658662480+00:00,0,1,1
2025-09-21T17:21:28.658671160+00:00,1,1,1
2025-09-21T17:21:28.658688520+00:00,0,1,1
2025-09-21T17:21:28.658697160+00:00,1,1,1
2025-09-21T17:21:28.658723200+00:00,0,1,1
2025-09-21T17:21:28.658740560+00:00,1,1,1
2025-09-21T17:21:28.658749240+00:00,0,1,1
2025-09-21T17:21:28.658757920+00:00,1,1,1
2025-09-21T17:21:28.658775280+00:00,0,1,1
2025-09-21T17:21:28.658792640+00:00,1,1,1
2025-09-21T17:21:28.658810000+00:00,0,1,1
2025-09-21T17:21:28.658827360+00:00,1,1,1
2025-09-21T17:21:28.658836040+00:00,0,1,1
2025-09-21T17:21:28.658844720+00:00,1,1,1
2025-09-21T17:21:28.658853400+00:00,0,1,1
2025-09-21T17:21:28.658879400+00:00,1,1,1
2025-09-21T17:21:28.658896760+00:00,0,1,1
2025-09-21T17:21:28.658914120+00:00,1,1,1
2025-09-21T17:21:28.658922800+00:00,0,1,1
2025-09-21T17:21:28.658931480+00:00,1,1,1
2025-09-21T17:21:28.658940160+00:00,0,1,1
2025-09-21T17:21:28.658948840+00:00,1,1,1
2025-09-21T17:21:28.658966200+00:00,0,1,1
2025-09-21T17:21:28.658974880+00:00,1,1,1
2025-09-21T17:21:28.658992240+00:00,0,1,1
2025-09-21T17:21:28.659000920+00:00,1,1,1
2025-09-21T17:21:28.659009600+00:00,0,1,1
2025-09-21T17:21:28.659035640+00:00,1,1,1
2025-09-21T17:21:28.659070320+00:00,0,1,1
2025-09-21T17:21:28.659087680+00:00,1,1,1
2025-09-21T17:21:28.659096360+00:00,0,1,1
2025-09-21T17:21:28.659105040+00:00,1,1,1
2025-09-21T17:21:28.659113720+00:00,0,1,1
2025-09-21T17:21:28.659122400+00:00,1,1,1
2025-09-21T17:21:28.659131080+00:00,0,1,1
2025-09-21T17:21:28.659148440+00:00,1,1,1
2025-09-21T17:21:28.659165800+00:00,0,1,1
2025-09-21T17:21:28.659174480+00:00,1,1,1
2025-09-21T17:21:28.659183160+00:00,0,1,1
2025-09-21T17:21:28.659200520+00:00,1,1,1
2025-09-21T17:21:28.659209200+00:00,0,1,1
2025-09-21T17:21:28.659226520+00:00,1,1,1
2025-09-21T17:21:28.659252560+00:00,0,1,1
2025-09-21T17:21:28.659261240+00:00,1,1,1
2025-09-21T17:21:28.659269920+00:00,0,1,1
2025-09-21T17:21:28.659287280+00:00,1,1,1
2025-09-21T17:21:28.659295960+00:00,0,1,1
2025-09-21T17:21:28.659313320+00:00,1,1,1
2025-09-21T17:21:28.659339360+00:00,0,1,1
2025-09-21T17:21:28.659348040+00:00,1,1,1
2025-09-21T17:21:28.659356720+00:00,0,1,1
2025-09-21T17:21:28.659374080+00:00,1,1,1
2025-09-21T17:21:28.659417440+00:00,0,1,1
2025-09-21T17:21:28.659434800+00:00,1,1,1
2025-09-21T17:21:28.659443480+00:00,0,1,1
2025-09-21T17:21:28.659495560+00:00,1,1,1
2025-09-21T17:21:28.659504240+00:00,0,1,1
2025-09-21T17:21:28.659521600+00:00,1,1,1
2025-09-21T17:21:28.659530280+00:00,0,1,1
2025-09-21T17:21:28.659538960+00:00,1,1,1
2025-09-21T17:21:28.659565000+00:00,0,1,1
2025-09-21T17:21:28.659582320+00:00,1,1,1
2025-09-21T17:21:28.659599680+00:00,0,1,1
2025-09-21T17:21:28.659608360+00:00,1,1,1
2025-09-21T17:21:28.659617040+00:00,0,1,1
2025-09-21T17:21:28.659660440+00:00,1,1,1
2025-09-21T17:21:28.659686480+00:00,0,1,1
2025-09-21T17:21:28.659695160+00:00,1,1,1
2025-09-21T17:21:28.659703840+00:00,0,1,1
2025-09-21T17:21:28.659712520+00:00,1,1,1
2025-09-21T17:21:28.659721200+00:00,0,1,1
2025-09-21T17:21:28.659738520+00:00,1,1,1
2025-09-21T17:21:28.659747240+00:00,0,1,1
2025-09-21T17:21:28.659755880+00:00,1,1,1
2025-09-21T17:21:28.659773240+00:00,0,1,1
2025-09-21T17:21:28.659781920+00:00,1,1,1
2025-09-21T17:21:28.659790600+00:00,0,1,1
2025-09-21T17:21:28.659799280+00:00,1,1,1
2025-09-21T17:21:28.659834000+00:00,0,1,1
2025-09-21T17:21:28.659842680+00:00,1,1,1
2025-09-21T17:21:28.659860040+00:00,0,1,1
2025-09-21T17:21:28.659868720+00:00,1,1,1
2025-09-21T17:21:28.659877400+00:00,0,1,1
2025-09-21T17:21:28.659886080+00:00,1,1,1
2025-09-21T17:21:28.659929480+00:00,0,1,1
2025-09-21T17:21:28.659938120+00:00,1,1,1
2025-09-21T17:21:28.659946800+00:00,0,1,1
2025-09-21T17:21:28.659955480+00:00,1,1,1
2025-09-21T17:21:28.659964160+00:00,0,1,1
2025-09-21T17:21:28.659972840+00:00,1,1,1
2025-09-21T17:21:28.659990200+00:00,0,1,1
2025-09-21T17:21:28.659998880+00:00,1,1,1
2025-09-21T17:21:28.660007560+00:00,0,1,1
2025-09-21T17:21:28.660016240+00:00,1,1,1
2025-09-21T17:21:28.660033600+00:00,0,1,1
2025-09-21T17:21:28.660042280+00:00,1,1,1
2025-09-21T17:21:28.660050960+00:00,0,1,1
2025-09-21T17:21:28.660059640+00:00,1,1,1
2025-09-21T17:21:28.660068320+00:00,0,1,1
2025-09-21T17:21:28.660077000+00:00,1,1,1
2025-09-21T17:21:28.660085680+00:00,0,1,1
2025-09-21T17:21:28.660103000+00:00,1,1,1
2025-09-21T17:21:28.660120360+00:00,0,1,1
2025-09-21T17:21:28.660129040+00:00,1,1,1
2025-09-21T17:21:28.660137720+00:00,0,1,1
2025-09-21T17:21:28.660146400+00:00,1,1,1
2025-09-21T17:21:28.660155080+00:00,0,1,1
2025-09-21T17:21:28.660172440+00:00,1,1,1
2025-09-21T17:21:28.660207160+00:00,0,1,1
2025-09-21T17:21:28.660215840+00:00,1,1,1
2025-09-21T17:21:28.660224520+00:00,0,1,1
2025-09-21T17:21:28.660233200+00:00,1,1,1
2025-09-21T17:21:28.660250560+00:00,0,1,1
2025-09-21T17:21:28.660267880+00:00,1,1,1
2025-09-21T17:21:28.660293920+00:00,0,1,1
2025-09-21T17:21:28.660302600+00:00,1,1,1
2025-09-21T17:21:28.660311280+00:00,0,1,1
2025-09-21T17:21:28.660328640+00:00,1,1,1
2025-09-21T17:21:28.660337320+00:00,0,1,1
2025-09-21T17:21:28.660346000+00:00,1,1,1
2025-09-21T17:21:28.660372040+00:00,0,1,1
2025-09-21T17:21:28.660389400+00:00,1,1,1
2025-09-21T17:21:28.660398080+00:00,0,1,1
2025-09-21T17:21:28.660450120+00:00,1,1,1
2025-09-21T17:21:28.660458800+00:00,0,1,1
2025-09-21T17:21:28.660476160+00:00,1,1,1
2025-09-21T17:21:28.660484840+00:00,0,1,1
2025-09-21T17:21:28.660493520+00:00,1,1,1
2025-09-21T17:21:28.660502200+00:00,0,1,1
2025-09-21T17:21:28.660519560+00:00,1,1,1
2025-09-21T17:21:28.660528240+00:00,0,1,1
2025-09-21T17:21:28.660536920+00:00,1,1,1
2025-09-21T17:21:28.660554280+00:00,0,1,1
2025-09-21T17:21:28.660562960+00:00,1,1,1
2025-09-21T17:21:28.660571640+00:00,0,1,1
2025-09-21T17:21:28.660589000+00:00,1,1,1
2025-09-21T17:21:28.660615040+00:00,0,1,1
2025-09-21T17:21:28.660623680+00:00,1,1,1
2025-09-21T17:21:28.660641040+00:00,0,1,1
2025-09-21T17:21:28.660649720+00:00,1,1,1
2025-09-21T17:21:28.660658400+00:00,0,1,1
2025-09-21T17:21:28.660684440+00:00,1,1,1
2025-09-21T17:21:28.660693120+00:00,0,1,1
2025-09-21T17:21:28.660701800+00:00,1,1,1
2025-09-21T17:21:28.660727840+00:00,0,1,1
2025-09-21T17:21:28.660736520+00:00,1,1,1
2025-09-21T17:21:28.660745200+00:00,0,1,1
2025-09-21T17:21:28.660753880+00:00,1,1,1
2025-09-21T17:21:28.660762560+00:00,0,1,1
2025-09-21T17:21:28.660771200+00:00,1,1,1
2025-09-21T17:21:28.660779920+00:00,0,1,1
2025-09-21T17:21:28.660797240+00:00,1,1,1
2025-09-21T17:21:28.660814600+00:00,0,1,1
2025-09-21T17:21:28.660823280+00:00,1,1,1
2025-09-21T17:21:28.660831960+00:00,0,1,1
2025-09-21T17:21:28.660849320+00:00,1,1,1
2025-09-21T17:21:28.660858000+00:00,0,1,1
2025-09-21T17:21:28.660875360+00:00,1,1,1
2025-09-21T17:21:28.660901400+00:00,0,1,1
2025-09-21T17:21:28.660910080+00:00,1,1,1
2025-09-21T17:21:28.660918760+00:00,0,1,1
2025-09-21T17:21:28.660936120+00:00,1,1,1
2025-09-21T17:21:28.660944800+00:00,0,1,1
2025-09-21T17:21:28.660962120+00:00,1,1,1
2025-09-21T17:21:28.660988160+00:00,0,1,1
2025-09-21T17:21:28.660996840+00:00,1,1,1
2025-09-21T17:21:28.661005520+00:00,0,1,1
2025-09-21T17:21:28.661014200+00:00,1,1,1
2025-09-21T17:21:28.661022880+00:00,0,1,1
2025-09-21T17:21:28.661031560+00:00,1,1,1
2025-09-21T17:21:28.661040240+00:00,0,1,1
2025-09-21T17:21:28.661048920+00:00,1,1,1
2025-09-21T17:21:28.661074960+00:00,0,1,1
2025-09-21T17:21:28.661083640+00:00,1,1,1
2025-09-21T17:21:28.661092320+00:00,0,1,1
2025-09-21T17:21:28.661135680+00:00,1,1,1
2025-09-21T17:21:28.661161720+00:00,0,1,1
2025-09-21T17:21:28.661170400+00:00,1,1,1
2025-09-21T17:21:28.661179080+00:00,0,1,1
2025-09-21T17:21:28.661205120+00:00,1,1,1
2025-09-21T17:21:28.661213800+00:00,0,1,1
2025-09-21T17:21:28.661222480+00:00,1,1,1
2025-09-21T17:21:28.661248520+00:00,0,1,1
2025-09-21T17:21:28.661257200+00:00,1,1,1
2025-09-21T17:21:28.661265880+00:00,0,1,1
2025-09-21T17:21:28.661317920+00:00,1,1,1
2025-09-21T17:21:28.661326600+00:00,0,1,1
2025-09-21T17:21:28.661343960+00:00,1,1,1
2025-09-21T17:21:28.661352640+00:00,0,1,1
2025-09-21T17:21:28.661361320+00:00,1,1,1
2025-09-21T17:21:28.661378680+00:00,0,1,1
2025-09-21T17:21:28.661404720+00:00,1,1,1
2025-09-21T17:21:28.661422080+00:00,0,1,1
2025-09-21T17:21:28.661430760+00:00,1,1,1
2025-09-21T17:21:28.661439440+00:00,0,1,1
2025-09-21T17:21:28.661448120+00:00,1,1,1
2025-09-21T17:21:28.661482800+00:00,0,1,1
2025-09-21T17:21:28.661491480+00:00,1,1,1
2025-09-21T17:21:28.661508840+00:00,0,1,1
2025-09-21T17:21:28.661517520+00:00,1,1,1
2025-09-21T17:21:28.661526200+00:00,0,1,1
2025-09-21T17:21:28.661543560+00:00,1,1,1
2025-09-21T17:21:28.661569600+00:00,0,1,1
2025-09-21T17:21:28.661578280+00:00,1,1,1
2025-09-21T17:21:28.661595640+00:00,0,1,1
2025-09-21T17:21:28.661604320+00:00,1,1,1
2025-09-21T17:21:28.661613000+00:00,0,1,1
2025-09-21T17:21:28.661630360+00:00,1,1,1
2025-09-21T17:21:28.661647720+00:00,0,1,1
2025-09-21T17:21:28.661665040+00:00,1,1,1
2025-09-21T17:21:28.661682400+00:00,0,1,1
2025-09-21T17:21:28.661691080+00:00,1,1,1
2025-09-21T17:21:28.661699760+00:00,0,1,1
2025-09-21T17:21:28.661708440+00:00,1,1,1
2025-09-21T17:21:28.661717120+00:00,0,1,1
2025-09-21T17:21:28.661734480+00:00,1,1,1
2025-09-21T17:21:28.661743160+00:00,0,1,1
2025-09-21T17:21:28.661751840+00:00,1,1,1
2025-09-21T17:21:28.661769200+00:00,0,1,1
2025-09-21T17:21:28.661777880+00:00,1,1,1
2025-09-21T17:21:28.661786560+00:00,0,1,1
2025-09-21T17:21:28.661795240+00:00,1,1,1
2025-09-21T17:21:28.661821280+00:00,0,1,1
2025-09-21T17:21:28.661838600+00:00,1,1,1
2025-09-21T17:21:28.661855960+00:00,0,1,1
2025-09-21T17:21:28.661864640+00:00,1,1,1
2025-09-21T17:21:28.661873320+00:00,0,1,1
2025-09-21T17:21:28.661882000+00:00,1,1,1
2025-09-21T17:21:28.661890680+00:00,0,1,1
2025-09-21T17:21:28.661899360+00:00,1,1,1
2025-09-21T17:21:28.661908040+00:00,0,1,1
2025-09-21T17:21:28.661916720+00:00,1,1,1
2025-09-21T17:21:28.661942760+00:00,0,1,1
2025-09-21T17:21:28.661951440+00:00,1,1,1
2025-09-21T17:21:28.661960120+00:00,0,1,1
2025-09-21T17:21:28.661977440+00:00,1,1,1
2025-09-21T17:21:28.661986160+00:00,0,1,1
2025-09-21T17:21:28.662003480+00:00,1,1,1
2025-09-21T17:21:28.662029520+00:00,0,1,1
2025-09-21T17:21:28.662038200+00:00,1,1,1
2025-09-21T17:21:28.662046880+00:00,0,1,1
2025-09-21T17:21:28.662055560+00:00,1,1,1
2025-09-21T17:21:28.662064240+00:00,0,1,1
2025-09-21T17:21:28.662098960+00:00,1,1,1
2025-09-21T17:21:28.662116320+00:00,0,1,1
2025-09-21T17:21:28.662125000+00:00,1,1,1
2025-09-21T17:21:28.662133680+00:00,0,1,1
2025-09-21T17:21:28.662159680+00:00,1,1,1
2025-09-21T17:21:28.662168400+00:00,0,1,1
2025-09-21T17:21:28.662177040+00:00,1,1,1
2025-09-21T17:21:28.662203080+00:00,0,1,1
2025-09-21T17:21:28.662211760+00:00,1,1,1
2025-09-21T17:21:28.662220440+00:00,0,1,1
2025-09-21T17:21:28.662229120+00:00,1,1,1
2025-09-21T17:21:28.662237800+00:00,0,1,1
2025-09-21T17:21:28.662255160+00:00,1,1,1
2025-09-21T17:21:28.662263840+00:00,0,1,1
2025-09-21T17:21:28.662272520+00:00,1,1,1
2025-09-21T17:21:28.662289880+00:00,0,1,1
2025-09-21T17:21:28.662298560+00:00,1,1,1
2025-09-21T17:21:28.662307240+00:00,0,1,1
2025-09-21T17:21:28.662315920+00:00,1,1,1
2025-09-21T17:21:28.662350600+00:00,0,1,1
2025-09-21T17:21:28.662359280+00:00,1,1,1
2025-09-21T17:21:28.662376640+00:00,0,1,1
2025-09-21T17:21:28.662385320+00:00,1,1,1
2025-09-21T17:21:28.662394000+00:00,0,1,1
2025-09-21T17:21:28.662411360+00:00,1,1,1
2025-09-21T17:21:28.662437400+00:00,0,1,1
2025-09-21T17:21:28.662446080+00:00,1,1,1
2025-09-21T17:21:28.662463440+00:00,0,1,1
2025-09-21T17:21:28.662472120+00:00,1,1,1
2025-09-21T17:21:28.662480800+00:00,0,1,1
2025-09-21T17:21:28.662532840+00:00,1,1,1
2025-09-21T17:21:28.662541520+00:00,0,1,1
2025-09-21T17:21:28.662558880+00:00,1,1,1
2025-09-21T17:21:28.662567560+00:00,0,1,1
2025-09-21T17:21:28.662584920+00:00,1,1,1
2025-09-21T17:21:28.662602280+00:00,0,1,1
2025-09-21T17:21:28.662619640+00:00,1,1,1
2025-09-21T17:21:28.662637000+00:00,0,1,1
2025-09-21T17:21:28.662645680+00:00,1,1,1
2025-09-21T17:21:28.662654360+00:00,0,1,1
2025-09-21T17:21:28.662663000+00:00,1,1,1
2025-09-21T17:21:28.662671720+00:00,0,1,1
2025-09-21T17:21:28.662706400+00:00,1,1,1
2025-09-21T17:21:28.662723760+00:00,0,1,1
2025-09-21T17:21:28.662732440+00:00,1,1,1
2025-09-21T17:21:28.662741120+00:00,0,1,1
2025-09-21T17:21:28.662749800+00:00,1,1,1
2025-09-21T17:21:28.662758480+00:00,0,1,1
2025-09-21T17:21:28.662775840+00:00,1,1,1
2025-09-21T17:21:28.662784520+00:00,0,1,1
2025-09-21T17:21:28.662793200+00:00,1,1,1
2025-09-21T17:21:28.662810560+00:00,0,1,1
2025-09-21T17:21:28.662819240+00:00,1,1,1
2025-09-21T17:21:28.662827920+00:00,0,1,1
2025-09-21T17:21:28.662853920+00:00,1,1,1
2025-09-21T17:21:28.662871280+00:00,0,1,1
2025-09-21T17:21:28.662879960+00:00,1,1,1
2025-09-21T17:21:28.662897320+00:00,0,1,1
2025-09-21T17:21:28.662906000+00:00,1,1,1
2025-09-21T17:21:28.662914680+00:00,0,1,1
2025-09-21T17:21:28.662923360+00:00,1,1,1
2025-09-21T17:21:28.662932040+00:00,0,1,1
2025-09-21T17:21:28.662940720+00:00,1,1,1
2025-09-21T17:21:28.662949400+00:00,0,1,1
2025-09-21T17:21:28.662966760+00:00,1,1,1
2025-09-21T17:21:28.662984120+00:00,0,1,1
2025-09-21T17:21:28.662992800+00:00,1,1,1
2025-09-21T17:21:28.663001480+00:00,0,1,1
2025-09-21T17:21:28.663027480+00:00,1,1,1
2025-09-21T17:21:28.663036160+00:00,0,1,1
2025-09-21T17:21:28.663053520+00:00,1,1,1
2025-09-21T17:21:28.663070880+00:00,0,1,1
2025-09-21T17:21:28.663079560+00:00,1,1,1
2025-09-21T17:21:28.663088240+00:00,0,1,1
2025-09-21T17:21:28.663105600+00:00,1,1,1
2025-09-21T17:21:28.663114280+00:00,0,1,1
2025-09-21T17:21:28.663122960+00:00,1,1,1
2025-09-21T17:21:28.663149000+00:00,0,1,1
2025-09-21T17:21:28.663166360+00:00,1,1,1
2025-09-21T17:21:28.663175040+00:00,0,1,1
2025-09-21T17:21:28.663227080+00:00,1,1,1
2025-09-21T17:21:28.663235760+00:00,0,1,1
2025-09-21T17:21:28.663253120+00:00,1,1,1
2025-09-21T17:21:28.663261800+00:00,0,1,1
2025-09-21T17:21:28.663270480+00:00,1,1,1
2025-09-21T17:21:28.663279160+00:00,0,1,1
2025-09-21T17:21:28.663287840+00:00,1,1,1
2025-09-21T17:21:28.663305200+00:00,0,1,1
2025-09-21T17:21:28.663313880+00:00,1,1,1
2025-09-21T17:21:28.663322560+00:00,0,1,1
2025-09-21T17:21:28.663339920+00:00,1,1,1
2025-09-21T17:21:28.663348600+00:00,0,1,1
2025-09-21T17:21:28.663357240+00:00,1,1,1
2025-09-21T17:21:28.663365960+00:00,0,1,1
2025-09-21T17:21:28.663391960+00:00,1,1,1
2025-09-21T17:21:28.663409320+00:00,0,1,1
2025-09-21T17:21:28.663426680+00:00,1,1,1
2025-09-21T17:21:28.663435360+00:00,0,1,1
2025-09-21T17:21:28.663452720+00:00,1,1,1
2025-09-21T17:21:28.663470080+00:00,0,1,1
2025-09-21T17:21:28.663478760+00:00,1,1,1
2025-09-21T17:21:28.663496120+00:00,0,1,1
2025-09-21T17:21:28.663513480+00:00,1,1,1
2025-09-21T17:21:28.663522160+00:00,0,1,1
2025-09-21T17:21:28.663530800+00:00,1,1,1
2025-09-21T17:21:28.663548200+00:00,0,1,1
2025-09-21T17:21:28.663556840+00:00,1,1,1
2025-09-21T17:21:28.663574200+00:00,0,1,1
2025-09-21T17:21:28.663600240+00:00,1,1,1
2025-09-21T17:21:28.663608920+00:00,0,1,1
2025-09-21T17:21:28.663617600+00:00,1,1,1
2025-09-21T17:21:28.663634960+00:00,0,1,1
2025-09-21T17:21:28.663643640+00:00,1,1,1
2025-09-21T17:21:28.663661000+00:00,0,1,1
2025-09-21T17:21:28.663669680+00:00,1,1,1
2025-09-21T17:21:28.663678360+00:00,0,1,1
2025-09-21T17:21:28.663687040+00:00,1,1,1
2025-09-21T17:21:28.663695720+00:00,0,1,1
2025-09-21T17:21:28.663739080+00:00,1,1,1
2025-09-21T17:21:28.663756440+00:00,0,1,1
2025-09-21T17:21:28.663773800+00:00,1,1,1
2025-09-21T17:21:28.663782480+00:00,0,1,1
2025-09-21T17:21:28.663791160+00:00,1,1,1
2025-09-21T17:21:28.663799840+00:00,0,1,1
2025-09-21T17:21:28.663808520+00:00,1,1,1
2025-09-21T17:21:28.663825880+00:00,0,1,1
2025-09-21T17:21:28.663834560+00:00,1,1,1
2025-09-21T17:21:28.663851920+00:00,0,1,1
2025-09-21T17:21:28.663860600+00:00,1,1,1
2025-09-21T17:21:28.663869280+00:00,0,1,1
2025-09-21T17:21:28.663877920+00:00,1,1,1
2025-09-21T17:21:28.663886640+00:00,0,1,1
2025-09-21T17:21:28.663895280+00:00,1,1,1
2025-09-21T17:21:28.663912640+00:00,0,1,1
2025-09-21T17:21:28.663947360+00:00,1,1,1
2025-09-21T17:21:28.663956040+00:00,0,1,1
2025-09-21T17:21:28.663973400+00:00,1,1,1
2025-09-21T17:21:28.663982080+00:00,0,1,1
2025-09-21T17:21:28.663990760+00:00,1,1,1
2025-09-21T17:21:28.663999440+00:00,0,1,1
2025-09-21T17:21:28.664034160+00:00,1,1,1
2025-09-21T17:21:28.664042840+00:00,0,1,1
2025-09-21T17:21:28.664051480+00:00,1,1,1
2025-09-21T17:21:28.664068880+00:00,0,1,1
2025-09-21T17:21:28.664077520+00:00,1,1,1
2025-09-21T17:21:28.664094880+00:00,0,1,1
2025-09-21T17:21:28.664103560+00:00,1,1,1
2025-09-21T17:21:28.664112240+00:00,0,1,1
2025-09-21T17:21:28.664120920+00:00,1,1,1
2025-09-21T17:21:28.664129600+00:00,0,1,1
2025-09-21T17:21:28.664173000+00:00,1,1,1
2025-09-21T17:21:28.664190360+00:00,0,1,1
2025-09-21T17:21:28.664207720+00:00,1,1,1
2025-09-21T17:21:28.664216400+00:00,0,1,1
2025-09-21T17:21:28.664259760+00:00,1,1,1
2025-09-21T17:21:28.664277120+00:00,0,1,1
2025-09-21T17:21:28.664294480+00:00,1,1,1
2025-09-21T17:21:28.664303160+00:00,0,1,1
2025-09-21T17:21:28.664320520+00:00,1,1,1
2025-09-21T17:21:28.664329200+00:00,0,1,1
2025-09-21T17:21:28.664337880+00:00,1,1,1
2025-09-21T17:21:28.664363920+00:00,0,1,1
2025-09-21T17:21:28.664381280+00:00,1,1,1
2025-09-21T17:21:28.664389960+00:00,0,1,1
2025-09-21T17:21:28.664433320+00:00,1,1,1
2025-09-21T17:21:28.664450680+00:00,0,1,1
2025-09-21T17:21:28.664468040+00:00,1,1,1
2025-09-21T17:21:28.664476720+00:00,0,1,1
2025-09-21T17:21:28.664520120+00:00,1,1,1
2025-09-21T17:21:28.664537480+00:00,0,1,1
2025-09-21T17:21:28.664554840+00:00,1,1,1
2025-09-21T17:21:28.664563520+00:00,0,1,1
2025-09-21T17:21:28.664580840+00:00,1,1,1
2025-09-21T17:21:28.664589520+00:00,0,1,1
2025-09-21T17:21:28.664598200+00:00,1,1,1
2025-09-21T17:21:28.664624240+00:00,0,1,1
2025-09-21T17:21:28.664641600+00:00,1,1,1
2025-09-21T17:21:28.664650280+00:00,0,1,1
2025-09-21T17:21:28.664693680+00:00,1,1,1
2025-09-21T17:21:28.664711040+00:00,0,1,1
2025-09-21T17:21:28.664728400+00:00,1,1,1
2025-09-21T17:21:28.664737080+00:00,0,1,1
2025-09-21T17:21:28.664780440+00:00,1,1,1
2025-09-21T17:21:28.664797800+00:00,0,1,1
2025-09-21T17:21:28.664815160+00:00,1,1,1
2025-09-21T17:21:28.664823840+00:00,0,1,1
2025-09-21T17:21:28.664841200+00:00,1,1,1
2025-09-21T17:21:28.664867240+00:00,0,1,1
2025-09-21T17:21:28.664875920+00:00,1,1,1
2025-09-21T17:21:28.664884600+00:00,0,1,1
2025-09-21T17:21:28.664901960+00:00,1,1,1
2025-09-21T17:21:28.664910640+00:00,0,1,1
2025-09-21T17:21:28.664954000+00:00,1,1,1
2025-09-21T17:21:28.664971360+00:00,0,1,1
2025-09-21T17:21:28.664988720+00:00,1,1,1
2025-09-21T17:21:28.664997400+00:00,0,1,1
2025-09-21T17:21:28.665040800+00:00,1,1,1
2025-09-21T17:21:28.665058160+00:00,0,1,1
2025-09-21T17:21:28.665075480+00:00,1,1,1
2025-09-21T17:21:28.665084200+00:00,0,1,1
2025-09-21T17:21:28.665127560+00:00,1,1,1
2025-09-21T17:21:28.665144920+00:00,0,1,1
2025-09-21T17:21:28.665162280+00:00,1,1,1
2025-09-21T17:21:28.665170960+00:00,0,1,1
2025-09-21T17:21:28.665197000+00:00,1,1,1
2025-09-21T17:21:28.665214360+00:00,0,1,1
2025-09-21T17:21:28.665223040+00:00,1,1,1
2025-09-21T17:21:28.665231720+00:00,0,1,1
2025-09-21T17:21:28.665249080+00:00,1,1,1
2025-09-21T17:21:28.665257760+00:00,0,1,1
2025-09-21T17:21:28.665301120+00:00,1,1,1
2025-09-21T17:21:28.665318480+00:00,0,1,1
2025-09-21T17:21:28.665335840+00:00,1,1,1
2025-09-21T17:21:28.665344520+00:00,0,1,1
2025-09-21T17:21:28.665387920+00:00,1,1,1
2025-09-21T17:21:28.665405280+00:00,0,1,1
2025-09-21T17:21:28.665422600+00:00,1,1,1
2025-09-21T17:21:28.665431320+00:00,0,1,1
2025-09-21T17:21:28.665474680+00:00,1,1,1
2025-09-21T17:21:28.665492040+00:00,0,1,1
2025-09-21T17:21:28.665509400+00:00,1,1,1
2025-09-21T17:21:28.665518080+00:00,0,1,1
2025-09-21T17:21:28.665526760+00:00,1,1,1
2025-09-21T17:21:28.665535440+00:00,0,1,1
2025-09-21T17:21:28.665544120+00:00,1,1,1
2025-09-21T17:21:28.665570160+00:00,0,1,1
2025-09-21T17:21:28.665578840+00:00,1,1,1
2025-09-21T17:21:28.665587520+00:00,0,1,1
2025-09-21T17:21:28.665596200+00:00,1,1,1
2025-09-21T17:21:28.665604880+00:00,0,1,1
2025-09-21T17:21:28.665656920+00:00,1,1,1
2025-09-21T17:21:28.665665600+00:00,0,1,1
2025-09-21T17:21:28.665682960+00:00,1,1,1
2025-09-21T17:21:28.665691640+00:00,0,1,1
2025-09-21T17:21:28.665700320+00:00,1,1,1
2025-09-21T17:21:28.665717680+00:00,0,1,1
2025-09-21T17:21:28.665726360+00:00,1,1,1
2025-09-21T17:21:28.665743720+00:00,0,1,1
2025-09-21T17:21:28.665769720+00:00,1,1,1
2025-09-21T17:21:28.665778440+00:00,0,1,1
2025-09-21T17:21:28.665787080+00:00,1,1,1
2025-09-21T17:21:28.665804440+00:00,0,1,1
2025-09-21T17:21:28.665813120+00:00,1,1,1
2025-09-21T17:21:28.665830480+00:00,0,1,1
2025-09-21T17:21:28.665839160+00:00,1,1,1
2025-09-21T17:21:28.665847840+00:00,0,1,1
2025-09-21T17:21:28.665856520+00:00,1,1,1
2025-09-21T17:21:28.665865200+00:00,0,1,1
2025-09-21T17:21:28.665873880+00:00,1,1,1
2025-09-21T17:21:28.665882560+00:00,0,1,1
2025-09-21T17:21:28.665908600+00:00,1,1,1
2025-09-21T17:21:28.665925960+00:00,0,1,1
2025-09-21T17:21:28.665943280+00:00,1,1,1
2025-09-21T17:21:28.665952000+00:00,0,1,1
2025-09-21T17:21:28.665960640+00:00,1,1,1
2025-09-21T17:21:28.665978000+00:00,0,1,1
2025-09-21T17:21:28.665986680+00:00,1,1,1
2025-09-21T17:21:28.666012720+00:00,0,1,1
2025-09-21T17:21:28.666030080+00:00,1,1,1
2025-09-21T17:21:28.666038760+00:00,0,1,1
2025-09-21T17:21:28.666047440+00:00,1,1,1
2025-09-21T17:21:28.666064800+00:00,0,1,1
2025-09-21T17:21:28.666082160+00:00,1,1,1
2025-09-21T17:21:28.666099520+00:00,0,1,1
2025-09-21T17:21:28.666116840+00:00,1,1,1
2025-09-21T17:21:28.666125560+00:00,0,1,1
2025-09-21T17:21:28.666134200+00:00,1,1,1
2025-09-21T17:21:28.666142920+00:00,0,1,1
